vector,text,source,dept_id,user_id
"[-0.08987994492053986, -7.023903890512884e-05, 0.025280361995100975, -0.01852765493094921, -0.06182824447751045, 0.024018295109272003, 0.0035422430373728275, 0.019386380910873413, -0.006713673006743193, 0.02987324260175228, -0.025475526228547096, -0.022053634747862816, 0.04142700508236885, 0.022535040974617004, 0.06635607033967972, -0.07218499481678009, -0.00409521022811532, -0.025826822966337204, -0.013609499670565128, -0.05128933861851692, 0.04782841354608536, -0.04957188665866852, -0.00362681457772851, 0.03976159915328026, 0.018384534865617752, -0.03190295770764351, 0.05974648520350456, -0.0071950796991586685, 0.04470577463507652, -0.08738183975219727, -0.030185505747795105, 0.040464192628860474, -0.019906820729374886, -0.023393766954541206, 0.05344916507601738, 0.015600182116031647, -0.04769830405712128, 0.02431754767894745, -0.007767563685774803, 0.06380591541528702, 0.028780318796634674, -0.011007300578057766, -0.009172750636935234, -0.02698480151593685, 0.06391000002622604, 0.04712582007050514, 0.029118604958057404, 0.08425919711589813, -0.010753586888313293, 0.017148490995168686, -0.008301014080643654, -0.0034316496457904577, -0.043482743203639984, -0.03164273872971535, -0.00161173683591187, -0.022587085142731667, 0.061672110110521317, 0.007182068657130003, 0.012510070577263832, -0.004726243671029806, 0.023797107860445976, 0.07624442875385284, 0.06479474902153015, 0.03101821057498455, 0.0743187963962555, -0.0001334643311565742, -0.05573909729719162, -0.030940143391489983, -0.020726513117551804, -0.0030510781798511744, 0.022469986230134964, 0.01920422725379467, 0.0148715665563941, 0.011345586739480495, -0.018150337040424347, -0.0010018465109169483, 0.008697849698364735, 0.0010457586031407118, -0.022717196494340897, -0.01071455329656601, 0.02403130568563938, -0.007377233821898699, 0.03380256146192551, 0.032527483999729156, -0.01887895166873932, -0.029717110097408295, -0.06104758381843567, 0.07452697306871414, 0.003958594985306263, -0.019724667072296143, 0.015626203268766403, 0.026503395289182663, -0.012932928279042244, -0.025410471484065056, -0.0041537596844136715, -0.003490199102088809, -0.024135394021868706, -0.03775790333747864, -0.009120706468820572, 0.010077014565467834, -0.0031210121233016253, 0.01818937063217163, 0.0008538464899174869, 0.04062032327055931, 0.019191216677427292, 0.03130445256829262, -0.029456891119480133, -0.012119741179049015, 0.006824266631156206, 0.031928978860378265, -0.05233021825551987, -0.015405016951262951, 0.04225970804691315, 0.03726348653435707, -0.02021908573806286, 0.019906820729374886, -0.003730902448296547, 0.04806261137127876, 0.02062242478132248, -0.003922814503312111, 0.003821979509666562, 0.0412188284099102, -0.03887685015797615, -0.004755518399178982, 0.04493997246026993, 0.027765462175011635, 0.023888185620307922, 0.0024298031348735094, -0.02096071094274521, -0.010909718461334705, -0.008541717194020748, 0.007169057615101337, 0.034817419946193695, -0.0539696030318737, -0.0331520140171051, -0.004332661163061857, -0.024877021089196205, -0.0022931876592338085, -0.06359773874282837, -0.013271213509142399, -0.07239317148923874, 0.01686224900186062, 0.06307730078697205, 0.01612062193453312, -0.025969944894313812, -0.031174341216683388, -0.040386125445365906, -0.008079827763140202, -0.0068632992915809155, -0.002263912931084633, -0.023289678618311882, -0.016484929248690605, -0.029092581942677498, 0.0032608804758638144, 0.016615038737654686, 0.022613108158111572, 0.002215121639892459, 0.03765381872653961, 0.045226216316223145, 0.01275727991014719, 0.010096531361341476, 0.0081253657117486, -0.0075008380226790905, -0.030133461579680443, 0.03346427530050278, 0.017825061455368996, 0.07785778492689133, -0.022938381880521774, -0.00508404616266489, -0.013427346013486385, -0.04572063311934471, -0.0009172750869765878, -0.03484344109892845, 0.10164188593626022, -0.021390074864029884, -0.021298997104167938, 0.05386551469564438, 0.01759086363017559, 0.013154114596545696, 0.03833038732409477, -0.03846049681305885, -0.003828485030680895, 0.07759756594896317, -0.0017467259895056486, 0.0016101105138659477, 0.0012344180140644312, 0.023875175043940544, 0.0035942872054874897, -0.0016946819378063083, 0.018488623201847076, -0.02593091130256653, 0.04108871892094612, -0.03338621184229851, -0.013986818492412567, 0.03265759348869324, -0.05964239686727524, -0.0025534075684845448, 0.030497770756483078, 0.09164944291114807, 0.02269117347896099, -0.022886337712407112, 0.03752370551228523, 0.007110508158802986, -0.05464617535471916, 0.02914462611079216, -0.033412232995033264, 0.09086878597736359, 0.005181628279387951, 0.01329073030501604, 0.0068632992915809155, 0.04194744676351547, 0.003055957145988941, 0.06937462091445923, -0.035884320735931396, 0.017148490995168686, 0.013869719579815865, -0.013557455502450466, -0.00021142864716239274, 0.018046248704195023, 0.03466128930449486, 0.007474815938621759, -0.008040794171392918, 0.01652396284043789, 0.004004133399575949, 0.028233857825398445, -0.028363967314362526, -0.01865776628255844, -0.040724411606788635, 0.052278175950050354, -0.05170569196343422, 0.0021094074472784996, 0.023888185620307922, -0.009816794656217098, 0.011430158279836178, 0.007774068973958492, 0.022261811420321465, 0.028285901993513107, 0.009107695892453194, -0.024616800248622894, 0.00364307826384902, -0.010825146920979023, 0.022951394319534302, 0.009263827465474606, 0.023120537400245667, -0.0065933214500546455, 0.0030608363449573517, 0.006928354501724243, -0.034140847623348236, -0.07202886044979095, 0.030705945566296577, 0.00987534411251545, 0.051679667085409164, 0.021923525258898735, 0.00047774743870832026, -0.029040539637207985, 0.009582596831023693, 0.013271213509142399, -0.026880713179707527, -0.006700661964714527, 0.0127963125705719, -0.008509189821779728, 0.04626709595322609, 0.005071035120636225, -0.019659612327814102, -0.008554728701710701, -0.00399762811139226, 0.04749012738466263, -0.02423948235809803, -0.03122638538479805, -0.04480986297130585, -0.02491605281829834, -0.01873583160340786, 0.03531183674931526, -0.005731342826038599, -0.009023124352097511, -0.012711741030216217, 0.0033275617752224207, -0.018553677946329117, 0.004999474622309208, -0.016289765015244484, -0.02961302176117897, -0.007813101634383202, 0.00862628873437643, 0.05688406527042389, -0.025761768221855164, 0.03385460749268532, 0.05004028230905533, -0.015548137947916985, 0.01800721511244774, -0.028910428285598755, 0.019893810153007507, 0.026295218616724014, -0.014325104653835297, -0.012340927496552467, -0.017942160367965698, -0.01103982888162136, 0.055843185633420944, 0.018033238127827644, 0.01704440265893936, 0.045356325805187225, 0.014832532964646816, 0.005428837146610022, -0.025020141154527664, -0.0019174952758476138, -0.006830771919339895, -0.05719633027911186, -0.018293457105755806, 0.011059344746172428, -0.003789452137425542, 0.05854947492480278, -0.001805275445804, 0.02289935015141964, 0.03939729183912277, -0.002418418414890766, 0.05547887831926346, -0.015821369364857674, -0.011391125619411469, -0.005715079139918089, -0.048713162541389465, 0.012510070577263832, 0.07593216001987457, 0.03471333160996437, 0.057976990938186646, 0.020856622606515884, 0.007591914851218462, 0.025670690461993217, 0.00203134142793715, 0.002828264841809869, -0.008346552960574627, 0.0409846305847168, -0.05318894237279892, -0.003184440778568387, -0.004527825862169266, 0.002992528723552823, -0.04324854537844658, -0.0013645279686897993, 0.002992528723552823, 0.005510156042873859, 0.009192267432808876, 0.011807477101683617, -0.038512542843818665, 0.05318894237279892, -0.048244766891002655, -0.029847219586372375, -0.04847896471619606, 0.004745760001242161, 0.0036072980146855116, 0.02982119843363762, -0.03283974900841713, 0.020986733958125114, -0.03650885075330734, 0.005471122916787863, 0.023810118436813354, 0.005246683489531279, 0.009634640999138355, -0.003142155008390546, 0.030055396258831024, -0.007325189653784037, 0.008880003355443478, 0.0006810442428104579, -0.02149416133761406, -0.006980398204177618, -0.03140854090452194, 0.022261811420321465, -0.017825061455368996, -0.008919036015868187, -0.002774594584479928, -0.018488623201847076, -0.008990596979856491, -0.016875259578227997, 0.0013986818958073854, -0.02552757039666176, 0.07369427382946014, -0.012009147554636002, 0.006622596178203821, -0.006372134201228619, 0.04397716000676155, 0.006534771993756294, -0.005692309699952602, -0.0467354916036129, -0.010590949095785618, -0.016029544174671173, -0.021403085440397263, 0.006947870831936598, 0.06083940714597702, -0.04319649934768677, -0.052668504416942596, 0.02404431626200676, 0.053214967250823975, 0.043014347553253174, -0.013336269184947014, 0.026646515354514122, -0.0675530806183815, 0.01831948012113571, 0.01446822565048933, 0.00277134170755744, -0.04431544616818428, 0.00032608804758638144, 0.014090906828641891, 0.019490469247102737, 0.00010835718421731144, 0.03929320350289345, -0.026360273361206055, 0.008366068825125694, 0.008301014080643654, -0.029430868104100227, -0.0325014628469944, -0.028233857825398445, -0.021988580003380775, -0.04309241101145744, -0.009055651724338531, -0.016094598919153214, 0.07993954420089722, -0.004781540483236313, -0.07062367349863052, -0.020062953233718872, -0.004456265363842249, -0.0041732764802873135, 0.05511457100510597, -0.08602869510650635, -0.06177619844675064, -0.042754124850034714, 0.01692730374634266, -0.03041970357298851, 0.01504070870578289, 0.07171659916639328, -0.04962393268942833, 0.014429192058742046, 0.0035747706424444914, -0.010616971179842949, 0.014194994233548641, -0.013778642751276493, 0.02591790072619915, -0.004836836829781532, -0.012588136829435825, 0.026139087975025177, -0.007865145802497864, 0.013908752240240574, -0.0061737168580293655, -0.0169923584908247, -0.02518928423523903, -0.014637368731200695, -0.01187903806567192, 0.01057793851941824, -0.010656003840267658, 0.015496093779802322, 0.047438085079193115, 0.01504070870578289, -0.03968353196978569, -0.020114997401833534, 0.013713588006794453, 0.03559808060526848, 0.04996221885085106, -0.026672538369894028, 0.0004149287415202707, -0.015352972783148289, -0.007682992145419121, 0.024668844416737556, -0.013225675560534, -0.0486350953578949, 0.03892889246344566, 0.0408024787902832, -0.026503395289182663, -0.040125906467437744, -0.03986568748950958, 0.00772202480584383, -0.013622511178255081, -0.011866026557981968, 0.020869635045528412, 0.015522115863859653, -0.03021152876317501, -0.03942331299185753, -0.019711656495928764, 0.03861663118004799, 0.016029544174671173, 0.010838158428668976, -0.01027868501842022, -0.00899710226804018, 0.011462685652077198, -0.001992308534681797, -0.02349785529077053, 0.005279210861772299, 0.042207665741443634, 0.03127843141555786, -0.03739359602332115, -0.052538394927978516, 0.008405102416872978, -0.01399983000010252, 0.027635350823402405, -0.044549643993377686, 0.05370938405394554, 0.021246952936053276, -0.031512629240751266, 0.016667082905769348, 0.060006704181432724, -0.012575125321745872, 0.01591244526207447, 0.04231175407767296, 0.003929320257157087, -0.0061737168580293655, -0.025761768221855164, 0.0031714297365397215, -0.004170023836195469, -0.03096616640686989, -0.007338200695812702, -0.006323343142867088, 0.013843697495758533, 0.023133547976613045, -0.03453117981553078, -0.001347451121546328, 0.014949631877243519, 0.00846365187317133, -0.005022243596613407, -0.060475099831819534, 0.049311667680740356, 0.004983210936188698, 0.07197681814432144, -0.018917985260486603, 0.01867077685892582, -0.07712917029857635, -0.03283974900841713, -0.01316062081605196, -0.05573909729719162, -0.018917985260486603, 0.03713337704539299, 0.023120537400245667, -0.008183915168046951, -0.027166955173015594, -0.013843697495758533, 0.02638629637658596, 0.002045978792011738, 0.0012937807478010654, 0.020453283563256264, 0.013037015683948994, 0.03520774841308594, 0.04030805826187134, 0.005178375635296106, -0.012295389547944069, 0.05927808955311775, 0.024486690759658813, 0.02356291003525257, -0.005376793444156647, -0.019035084173083305, 0.031590692698955536, 0.01738268882036209, -0.03525979444384575, -0.017291611060500145, 0.014806510880589485, -0.006352617871016264, -0.009537058882415295, 0.01920422725379467, 0.025475526228547096, -0.024278514087200165, -0.004160265438258648, 0.030575836077332497, -0.014585324563086033, -0.0061639584600925446, -0.002984396880492568, 0.02646436169743538, -0.04283219203352928, 0.012243345379829407, -0.04051623493432999, -0.022717196494340897, -0.031330473721027374, -0.02914462611079216, -0.007474815938621759, 0.010870685800909996, -0.00940694846212864, -0.01671912707388401, -0.0014369016280397773, -0.08571642637252808, 0.025839833542704582, -0.017890116199851036, 0.010974773205816746, -0.023549899458885193, 0.0382523238658905, -0.0603189691901207, -0.004882375709712505, 0.01359648909419775, 0.033542342483997345, 0.003168177092447877, -0.027505241334438324, 0.027349108830094337, 0.03814823552966118, -0.019087128341197968, 0.025865856558084488, 0.04114076495170593, 0.024330558255314827, 0.003867517923936248, 0.0003510935348458588, -0.03380256146192551, 0.01202215813100338, -0.010070509277284145, 0.01597750000655651, -0.032137155532836914, -0.012295389547944069, 0.015027698129415512, -0.049051448702812195, -0.021988580003380775, 0.020921679213643074, -0.01104633416980505, -0.043612852692604065, 0.009615124203264713, 0.025332406163215637, -0.011683872900903225, -0.019360359758138657, 0.003981363959610462, 0.0014499126700684428, -0.003122638678178191, -0.03458322212100029, 0.07764961570501328, 0.03429698199033737, 0.029769154265522957, -0.009582596831023693, -0.024096360430121422, -0.01746075414121151, 0.01457231305539608, -0.003015297930687666, 0.0386686734855175, -0.03338621184229851, 0.01618567667901516, 0.0040594302117824554, 0.005861452780663967, 0.031252406537532806, -0.028233857825398445, 0.0739544928073883, 0.022730207070708275, 0.04899940267205238, -0.00441723270341754, 0.00900360755622387, -0.02914462611079216, -0.00822294782847166, -0.007611431647092104, 0.008880003355443478, -0.0204923152923584, 0.009849322959780693, 0.029587000608444214, 0.030914122238755226, 0.027375131845474243, 0.004641672130674124, -0.016276754438877106, 0.005503650289028883, 0.00808633305132389, -0.007051958702504635, -0.03364643082022667, -0.041192807257175446, -0.032605551183223724, -0.003958594985306263, 0.018957018852233887, 0.04816669970750809, 0.029925286769866943, -0.028051704168319702, 0.08764205873012543, 0.020193062722682953, -0.027088889852166176, -0.015730291604995728, 0.015691258013248444, -0.028311923146247864, -0.0090296296402812, 0.022183744236826897, 0.03619658574461937, -0.046761512756347656, -0.03427095711231232, -0.06193233281373978, -0.021312007680535316, 0.008105848915874958, -0.002691649366170168, -0.01064299326390028, 0.001394615974277258, 0.007787080015987158, -0.04894736036658287, 0.047099798917770386, 0.0008127805194817483, 0.0037666826974600554, -0.0005822419770993292, -0.018553677946329117, 0.011937587521970272, -0.004134243354201317, -0.003298287047073245, -0.008587256073951721, 0.031512629240751266, 0.0380181260406971, 0.0031210121233016253, -0.011104883626103401, -0.04051623493432999, -0.005110067781060934, -0.010753586888313293, -0.0011596048716455698, -0.06687650829553604, 0.013791653327643871, 0.02357592061161995, 0.06510701775550842, -0.0028689242899417877, -0.003919561859220266, 0.11616215854883194, -0.0111504215747118, 0.040256015956401825, -0.027635350823402405, 0.031044231727719307, -0.04077645391225815, -0.07171659916639328, -0.023940229788422585, 0.10101735591888428, -0.014351126737892628, 0.03650885075330734, -0.021585239097476006, -0.01570427045226097, -0.0028510340489447117, -0.004098463337868452, 0.07671282440423965, -0.033334165811538696, 0.029248714447021484, 0.025163263082504272, -0.00021325833222363144, -0.012087213806807995, -0.027687394991517067, 0.0072991675697267056, 0.027427176013588905, -0.00809283833950758, -0.019165193662047386, -0.01533996220678091, -0.04517417028546333, 0.01899605058133602, -0.052408285439014435, 0.05974648520350456, 0.01286136731505394, 0.0361185185611248, -0.012334422208368778, -0.05459413304924965, 0.01504070870578289, -0.002193978987634182, 0.016211697831749916, 0.012113235890865326, 0.05212204158306122, -0.02047930471599102, 0.014194994233548641, -0.006450200453400612, -0.034869465976953506, 0.008541717194020748, -0.016758160665631294, 0.0031795615795999765, 0.021715348586440086, 0.07353813946247101, 0.03856458514928818, 0.07005119323730469, 0.005510156042873859, 0.043742962181568146, -0.017278600484132767, -0.086236871778965, -0.04101065173745155, 0.012080707587301731, -0.012178290635347366, -0.10731467604637146, 0.0354679711163044, 0.013440356589853764, -0.05896582454442978, -0.004661188460886478, -0.03182489052414894, -0.004316397476941347, 0.036092497408390045, -0.05233021825551987, -0.02799966000020504, 0.0008184728212654591, -0.017838072031736374, 0.023315701633691788, 0.03140854090452194, 0.04009988531470299, 0.0314345620572567, -0.011976620182394981, -0.009940399788320065, 0.008977585472166538, 0.01813732646405697, 0.00822294782847166, 0.02438260242342949, -0.013212664052844048, 0.008196926675736904, 0.02102576568722725, -0.03663896024227142, 0.03627465292811394, 0.0620364211499691, -0.004843342583626509, 0.0018979787128046155, -0.09315871447324753, 0.03721144422888756, 0.0060240901075303555, 0.011644839309155941, -0.03960546478629112, 0.008340047672390938, 0.05433391034603119, -0.07254930585622787, 0.03983966261148453, -0.031122297048568726, 0.018488623201847076, -0.023875175043940544, 0.0054483539424836636, -0.015066730789840221, -0.01148220244795084, -0.05024845898151398, 0.023940229788422585, -0.03364643082022667, 0.040724411606788635, -0.008886508643627167, 0.07343404740095139, -0.05004028230905533, 0.04304036870598793, 0.007852135226130486, -0.03109627589583397, 0.0102461576461792, -0.017773017287254333, 0.022417942062020302, 0.0020850119180977345, -0.06474270671606064, -0.0001432225835742429, -0.022587085142731667, 0.044211357831954956, -0.012126246467232704, 0.02961302176117897, -0.007832618430256844, -0.03580625727772713, 0.0012994729913771152, -0.03799210116267204, 0.03674304857850075, -0.00856123398989439, 0.024148404598236084, 0.0137005764991045, 0.02323763631284237, 0.016224710270762444, 0.017773017287254333, -0.024681854993104935, 0.02383614145219326, 0.000983143225312233, -0.035285815596580505, -0.03437504544854164, -0.029430868104100227, -0.0010254289954900742, 0.01111138891428709, -0.030367659404873848, -0.01497565396130085, 0.02275622822344303, -0.054281868040561676, 0.01225635688751936, -0.006427431013435125, 0.00856123398989439, -0.04101065173745155, 0.028988495469093323, -0.0282598789781332, -0.04114076495170593, 0.01192457601428032, 0.0038837818428874016, -0.009198772720992565, 0.02773943915963173, -0.006824266631156206, -0.03028959408402443, 0.02812976948916912, -0.02007596381008625, 0.025865856558084488, 0.003363342024385929, 0.03591034188866615, 0.009016619063913822, -0.024291526526212692, 0.0016499566845595837, 0.044211357831954956, -0.007611431647092104, -0.007578904274851084, 0.0009750113822519779, -0.03947535529732704, 0.054229822009801865, 0.00364307826384902, 0.018384534865617752, 0.019854776561260223, -0.00986883882433176, 0.01967262290418148, 0.0073967501521110535, -0.0007688684272579849, 0.009088179096579552, -0.017148490995168686, -0.026880713179707527, -0.008756399154663086, -0.010181102901697159, -0.006759211421012878, 0.08894315361976624, 0.02067446894943714, 0.00596228800714016, -0.017760006710886955, -0.017499787732958794, 0.053761426359415054, -0.011052839457988739, 0.048661116510629654, -0.02498110942542553, 0.002169583225622773, 0.05667588859796524, 0.0027859790716320276, -0.040854521095752716, -0.022808272391557693, -0.024733899161219597, -0.03840845450758934, -0.04184335842728615, 0.02524132840335369, 0.013882731087505817, -0.05152353644371033, 0.009211784228682518, -0.009953410364687443, -0.028754297643899918, 0.00845714658498764, -0.013557455502450466, -0.03127843141555786, -0.010955257341265678, -0.014728445559740067, -0.02081759087741375, 0.012165279127657413, -5.367035191738978e-05, 0.01752580888569355, 0.00699991500005126, 0.03169478103518486, -0.00277134170755744, 0.0008091211784631014, 0.03754973039031029, -0.07426675409078598, 0.010877191089093685, -0.042207665741443634, -0.03346427530050278, 0.0025908141396939754, 0.04559052363038063, 0.043222520500421524, 0.025774778798222542, 0.02357592061161995, -0.04189540073275566, -0.007104002870619297, 0.005451606586575508, 0.022209767252206802, 0.00843112450093031, 0.014155961573123932, -0.013726598583161831, -0.0005086485762149096, -0.007149541284888983, 0.014194994233548641, -0.03869469463825226, -0.041479047387838364, 0.03169478103518486, 0.0030022868886590004, -0.017616886645555496, 0.04605891928076744, -0.01597750000655651, 0.01831948012113571, 0.03455720096826553, -0.05186182260513306, 0.012484048493206501, -0.01933433674275875, -0.056363627314567566, -0.07837823033332825, -0.012308400124311447, -0.03479139879345894, 0.04028203710913658, 0.00036390122841112316, -0.011059344746172428, -0.03140854090452194, 0.03265759348869324, -0.025072185322642326, 0.00865881610661745, -0.016680095344781876, -0.04114076495170593, 0.03195500001311302, -0.018957018852233887, -0.002852660370990634, 0.04834885522723198, -0.026776626706123352, 0.013921763747930527, -0.0018264183308929205, -0.02799966000020504, -0.0005720771732740104, -0.02436959184706211, -0.030862078070640564, -0.011787960305809975, -0.03525979444384575, -0.012633675709366798, 0.011573279276490211, 0.025826822966337204, -0.054750263690948486, -0.019048094749450684, -0.023680008947849274, -0.033073946833610535, -0.004183034412562847, 0.02552757039666176, 0.008392090909183025, 0.015196841210126877, 0.007266640197485685, 0.007136530242860317, -0.03846049681305885, -0.01366154383867979, -0.04176529124379158, -0.02812976948916912, 0.028910428285598755, 0.030029375106096268, 0.01852765493094921, -0.0026249680668115616, 0.003369847545400262, 0.008040794171392918, 0.0013328137574717402, 0.03682111203670502, -0.023784097284078598, 0.036300674080848694, -0.013466378673911095, -0.021312007680535316, 0.010942245833575726, -0.04007386043667793, -0.05834129825234413, 0.004091957584023476, -0.028363967314362526, 0.013570467010140419, -0.05102911964058876, -0.03372449800372124, -0.019633589312434196, 0.0106755206361413, 0.02706286683678627, 0.03788801655173302, -0.0339847169816494, -0.0339847169816494, 0.011501718312501907, 0.0663040280342102, 0.04855702817440033, -0.010805630125105381, 0.02207965776324272, -0.011026817373931408, -0.03224124386906624]",同济大学历史悠久，创建于1907年。,官网,,
